id,imo,from,fromEta,fromEtaTimestamp,fromEts,fromEtsTimestamp,to,toEta,toEtaTimestamp,toEts,toEtsTimestamp,hoursBetweenFromEtsAndtoEtaDepDest,atSea,inAnchorageBeforeEnteringDeparture,inDeparturePort,inDepartureBerth,inAnchorageLeavingDeparture,transitAnchorageTime,inAnchorageBeforeEnteringDestinationPort,inDestinationPort,inDestinationBerth,portPolygonsVisited,berthPolygonsVisited,anchoragePolygonsVisited,destinationComponent,query,approved,approvedBy,approvedDateTime,metricScore,pathScore,disapproved,disapprovedBy,disapprovedDateTime,duplicatedId
IMO{'7033161'}-COCTG-2018-07-24NIELB-2018-09-24,7033161,COCTG,1532446559000,2018-07-24T15:35:59Z,1537631591000,2018-09-22T15:53:11Z,NIELB,1537797925000,2018-09-24T14:05:25Z,1537832233000,2018-09-24T23:37:13Z,46,46,0,0,0,0,0,0,9,0,1,0,0,Port,7033161 AND positionreceived:>=1532446559000 AND positionreceived:<=1537832233000,0,,,,,0,,,
IMO{'7033161'}-NIELB-2018-04-12COCTG-2018-07-24,7033161,NIELB,1523557307000,2018-04-12T18:21:47Z,1523602037000,2018-04-13T06:47:17Z,COCTG,1532446559000,2018-07-24T15:35:59Z,1537631591000,2018-09-22T15:53:11Z,2456,2456,0,12,0,0,0,0,1440,0,2,0,0,Port,7033161 AND positionreceived:>=1523557307000 AND positionreceived:<=1537631591000,0,,,,,0,,,
IMO{'7034878'}-ARBUE-2018-03-09USMVE-2018-03-15,7034878,ARBUE,1520611110000,2018-03-09T15:58:30Z,1520956717000,2018-03-13T15:58:37Z,USMVE,1521100185000,2018-03-15T07:49:45Z,1535702200000,2018-08-31T07:56:40Z,39,39,0,0,96,0,0,0,0,4056,0,2,0,Berth,7034878 AND positionreceived:>=1520611110000 AND positionreceived:<=1535702200000,0,,,0.008256389259944855,0.11428571428571428,0,,,
IMO{'7034878'}-ARZAE-2018-09-01USMVE-2018-09-03,7034878,ARZAE,1535816877000,2018-09-01T15:47:57Z,1535874610000,2018-09-02T07:50:10Z,USMVE,1535989467000,2018-09-03T15:44:27Z,1536969598000,2018-09-14T23:59:58Z,31,31,0,16,0,0,0,0,0,272,1,1,0,Berth,7034878 AND positionreceived:>=1535816877000 AND positionreceived:<=1536969598000,0,,,,,0,,,
IMO{'7034878'}-USMVE-2018-03-15ARZAE-2018-09-01,7034878,USMVE,1521100185000,2018-03-15T07:49:45Z,1535702200000,2018-08-31T07:56:40Z,ARZAE,1535816877000,2018-09-01T15:47:57Z,1535874610000,2018-09-02T07:50:10Z,31,31,0,0,0,0,0,0,16,0,1,0,0,Port,7034878 AND positionreceived:>=1521100185000 AND positionreceived:<=1535874610000,0,,,0.9866535819284186,0.11428571428571428,0,,,
IMO{'7034878'}-USMVE-2018-09-03UYMVD-2018-09-14,7034878,USMVE,1535989467000,2018-09-03T15:44:27Z,1536969598000,2018-09-14T23:59:58Z,UYMVD,1536969598000,2018-09-14T23:59:58Z,1536997144000,2018-09-15T07:39:04Z,0,0,0,0,0,0,0,0,7,0,1,0,0,Port,7034878 AND positionreceived:>=1535989467000 AND positionreceived:<=1536997144000,0,,,,,0,,,
IMO{'7037076'}-THMTP-2017-12-15THMTP-2018-01-05,7037076,THMTP,1513309928000,2017-12-15T03:52:08Z,1513353392000,2017-12-15T15:56:32Z,THMTP,1515196629000,2018-01-05T23:57:09Z,1515225403000,2018-01-06T07:56:43Z,512,508,0,12,0,0,3,0,7,0,2,0,1,Port,7037076 AND positionreceived:>=1513309928000 AND positionreceived:<=1515225403000,0,,,,,0,,,
IMO{'7037076'}-THMTP-2018-01-05THPKN-2018-01-12,7037076,THMTP,1515196629000,2018-01-05T23:57:09Z,1515225403000,2018-01-06T07:56:43Z,THPKN,1515760110000,2018-01-12T12:28:30Z,1515800656000,2018-01-12T23:44:16Z,148,78,0,7,0,0,69,0,11,0,2,0,1,Port,7037076 AND positionreceived:>=1515196629000 AND positionreceived:<=1515800656000,0,,,0.8622161443920003,0.6,0,,,
IMO{'7037076'}-THMTP-2018-01-25THSRI-2018-02-02,7037076,THMTP,1516864638000,2018-01-25T07:17:18Z,1516895691000,2018-01-25T15:54:51Z,THSRI,1517615958000,2018-02-02T23:59:18Z,1518623620000,2018-02-14T15:53:40Z,200,258,0,8,0,0,0,213,8,0,2,0,1,Anchorage,7037076 AND positionreceived:>=1516864638000 AND positionreceived:<=1518383537000,0,,,0.5268105070961189,1,0,,,
IMO{'7037076'}-THMTP-2018-04-02,7037076,THMTP,1522694857000,2018-04-02T18:47:37Z,1522741227000,2018-04-03T07:40:27Z,,,,,,0,39,0,12,0,0,2216,0,0,0,1,0,1,No destination,,0,,,,,0,,,
IMO{'7037076'}-THPKN-2018-01-12THMTP-2018-01-25,7037076,THPKN,1515760110000,2018-01-12T12:28:30Z,1515800656000,2018-01-12T23:44:16Z,THMTP,1516864638000,2018-01-25T07:17:18Z,1516895691000,2018-01-25T15:54:51Z,295,201,0,11,0,0,93,0,8,0,2,0,1,Port,7037076 AND positionreceived:>=1515760110000 AND positionreceived:<=1516895691000,0,,,0.6519733095192299,0.7333333333333334,0,,,
IMO{'7037076'}-THSRI-2017-12-12THMTP-2017-12-15,7037076,THSRI,1513120009000,2017-12-12T23:06:49Z,1513238242000,2017-12-14T07:57:22Z,THMTP,1513309928000,2017-12-15T03:52:08Z,1513353392000,2017-12-15T15:56:32Z,19,19,0,0,0,12,0,0,12,0,1,0,1,Port,7037076 AND positionreceived:>=1513120009000 AND positionreceived:<=1513353392000,0,,,,,0,,,
IMO{'7037076'}-THSRI-2018-02-14THMTP-2018-04-02,7037076,THSRI,1518594648000,2018-02-14T07:50:48Z,1518623620000,2018-02-14T15:53:40Z,THMTP,1522694857000,2018-04-02T18:47:37Z,1522741227000,2018-04-03T07:40:27Z,1130,296,0,8,0,0,834,0,12,0,2,0,1,Port,7037076 AND positionreceived:>=1518594648000 AND positionreceived:<=1522741227000,0,,,0.6986329973679586,1,0,,,
IMO{'7038680'}-DEHTU-2018-01-30FRIRK-2018-02-02,7038680,DEHTU,1517356744000,2018-01-30T23:59:04Z,1517371121000,2018-01-31T03:58:41Z,FRIRK,1517587092000,2018-02-02T15:58:12Z,1517644211000,2018-02-03T07:50:11Z,59,59,0,0,0,0,0,0,15,0,1,0,0,Port,7038680 AND positionreceived:>=1517356744000 AND positionreceived:<=1517644211000,0,,,0.9983521744249105,0.5085714285714286,0,,,
IMO{'7038680'}-DKHIR-2018-01-08FRIRK-2018-01-14,7038680,DKHIR,1515426921000,2018-01-08T15:55:21Z,1515512915000,2018-01-09T15:48:35Z,FRIRK,1515945588000,2018-01-14T15:59:48Z,1515988722000,2018-01-15T03:58:42Z,120,120,0,0,0,0,0,0,11,0,1,0,0,Port,7038680 AND positionreceived:>=1515426921000 AND positionreceived:<=1515988722000,0,,,0.7212115988711686,1,0,,,
IMO{'7038680'}-FRIRK-2018-01-14GBMID-2018-01-16,7038680,FRIRK,1515945588000,2018-01-14T15:59:48Z,1515988722000,2018-01-15T03:58:42Z,GBMID,1516117827000,2018-01-16T15:50:27Z,1516138339000,2018-01-16T21:32:19Z,35,35,0,0,0,0,0,0,5,0,1,0,0,Port,7038680 AND positionreceived:>=1515945588000 AND positionreceived:<=1516138339000,0,,,,,0,,,
IMO{'7038680'}-FRIRK-2018-02-02PLSZZ-2018-02-06,7038680,FRIRK,1517587092000,2018-02-02T15:58:12Z,1517644211000,2018-02-03T07:50:11Z,PLSZZ,1517889474000,2018-02-06T03:57:54Z,1518018193000,2018-02-07T15:43:13Z,68,68,0,0,0,0,0,0,35,0,1,0,0,Port,7038680 AND positionreceived:>=1517587092000 AND positionreceived:<=1518018193000,0,,,0.8905424727433092,0.8857142857142858,0,,,
IMO{'7038680'}-FRIRK-2018-03-04GBMID-2018-03-06,7038680,FRIRK,1520207654000,2018-03-04T23:54:14Z,1520320943000,2018-03-06T07:22:23Z,GBMID,1520380691000,2018-03-06T23:58:11Z,1520438277000,2018-03-07T15:57:57Z,16,16,0,0,0,0,0,0,15,0,1,0,0,Port,7038680 AND positionreceived:>=1520207654000 AND positionreceived:<=1520438277000,0,,,,,0,,,
IMO{'7038680'}-FRIRK-2018-03-24SEMMA-2018-03-28,7038680,FRIRK,1521906019000,2018-03-24T15:40:19Z,1521963823000,2018-03-25T07:43:43Z,SEMMA,1522281288000,2018-03-28T23:54:48Z,1522511657000,2018-03-31T15:54:17Z,88,88,0,0,0,0,0,0,63,0,1,0,0,Port,7038680 AND positionreceived:>=1521906019000 AND positionreceived:<=1522511657000,0,,,,,0,,,
IMO{'7038680'}-FRIRK-2018-04-16LVLPX-2018-04-20,7038680,FRIRK,1523894298000,2018-04-16T15:58:18Z,1523980399000,2018-04-17T15:53:19Z,LVLPX,1524238676000,2018-04-20T15:37:56Z,1524663392000,2018-04-25T13:36:32Z,71,71,0,23,0,0,0,0,0,117,1,1,0,Berth,7038680 AND positionreceived:>=1523894298000 AND positionreceived:<=1524663392000,0,,,0.6286473196709931,0.9,0,,,
IMO{'7038680'}-FRIRK-2018-05-16DEBRB-2018-05-18,7038680,FRIRK,1526486015000,2018-05-16T15:53:35Z,1526572668000,2018-05-17T15:57:48Z,DEBRB,1526687378000,2018-05-18T23:49:38Z,1526716788000,2018-05-19T07:59:48Z,31,31,0,0,0,0,0,0,8,0,1,0,0,Port,7038680 AND positionreceived:>=1526486015000 AND positionreceived:<=1526716788000,0,,,,,0,,,
IMO{'7038680'}-GBMID-2017-12-18LVLPX-2017-12-24,7038680,GBMID,1513611977000,2017-12-18T15:46:17Z,1513657176000,2017-12-19T04:19:36Z,LVLPX,1514130868000,2017-12-24T15:54:28Z,1514201038000,2017-12-25T11:23:58Z,131,131,0,12,0,0,0,0,0,19,1,1,0,Berth,7038680 AND positionreceived:>=1513611977000 AND positionreceived:<=1514201038000,0,,,,,0,,,
IMO{'7038680'}-GBMID-2018-01-05DKHIR-2018-01-08,7038680,GBMID,1515196452000,2018-01-05T23:54:12Z,1515253931000,2018-01-06T15:52:11Z,DKHIR,1515426921000,2018-01-08T15:55:21Z,1515512915000,2018-01-09T15:48:35Z,48,48,0,0,0,0,0,0,23,0,1,0,0,Port,7038680 AND positionreceived:>=1515196452000 AND positionreceived:<=1515512915000,0,,,,,0,,,
IMO{'7038680'}-GBMID-2018-01-16SEMMA-2018-01-25,7038680,GBMID,1516117827000,2018-01-16T15:50:27Z,1516138339000,2018-01-16T21:32:19Z,SEMMA,1516895966000,2018-01-25T15:59:26Z,1516923983000,2018-01-25T23:46:23Z,210,210,0,0,0,0,0,0,7,0,1,0,0,Port,7038680 AND positionreceived:>=1516117827000 AND positionreceived:<=1516923983000,0,,,0.9865242344047453,0.942857142857143,0,,,
IMO{'7038680'}-GBMID-2018-02-11FRIRK-2018-03-04,7038680,GBMID,1518321474000,2018-02-11T03:57:54Z,1519081482000,2018-02-19T23:04:42Z,FRIRK,1520207654000,2018-03-04T23:54:14Z,1520320943000,2018-03-06T07:22:23Z,312,304,0,211,0,0,8,0,31,0,2,0,1,Port,7038680 AND positionreceived:>=1518321474000 AND positionreceived:<=1520320943000,0,,,0.9001922391088535,0.69,0,,,
IMO{'7038680'}-GBMID-2018-03-06SEMMA-2018-03-12,7038680,GBMID,1520380691000,2018-03-06T23:58:11Z,1520438277000,2018-03-07T15:57:57Z,SEMMA,1520869996000,2018-03-12T15:53:16Z,1520985376000,2018-03-13T23:56:16Z,119,119,0,0,0,0,0,0,32,0,1,0,0,Port,7038680 AND positionreceived:>=1520380691000 AND positionreceived:<=1520985376000,0,,,0.9865242344047453,0.942857142857143,0,,,
IMO{'7038680'}-GBMID-2018-04-03PLSZZ-2018-04-07,7038680,GBMID,1522741371000,2018-04-03T07:42:51Z,1522770472000,2018-04-03T15:47:52Z,PLSZZ,1523116686000,2018-04-07T15:58:06Z,1523200443000,2018-04-08T15:14:03Z,96,96,0,0,0,0,0,0,23,0,1,0,0,Port,7038680 AND positionreceived:>=1522741371000 AND positionreceived:<=1523200443000,0,,,,,0,,,
IMO{'7038680'}-GBMID-2018-05-05FRIRK-2018-05-16,7038680,GBMID,1525492171000,2018-05-05T03:49:31Z,1525535505000,2018-05-05T15:51:45Z,FRIRK,1526486015000,2018-05-16T15:53:35Z,1526572668000,2018-05-17T15:57:48Z,264,264,0,0,0,0,0,0,24,0,1,0,0,Port,7038680 AND positionreceived:>=1525492171000 AND positionreceived:<=1526572668000,0,,,0.9001922391088535,0.69,0,,,
IMO{'7038680'}-LVLPX-2017-12-24GBMID-2018-01-05,7038680,LVLPX,1514130868000,2017-12-24T15:54:28Z,1514201038000,2017-12-25T11:23:58Z,GBMID,1515196452000,2018-01-05T23:54:12Z,1515253931000,2018-01-06T15:52:11Z,276,276,0,0,0,0,0,0,15,0,1,0,0,Port,7038680 AND positionreceived:>=1514130868000 AND positionreceived:<=1515253931000,0,,,,,0,,,
IMO{'7038680'}-LVLPX-2018-04-20SEMMA-2018-05-01,7038680,LVLPX,1524238676000,2018-04-20T15:37:56Z,1524663392000,2018-04-25T13:36:32Z,SEMMA,1525189766000,2018-05-01T15:49:26Z,1525276279000,2018-05-02T15:51:19Z,146,146,0,0,0,0,0,0,24,0,1,0,0,Port,7038680 AND positionreceived:>=1524238676000 AND positionreceived:<=1525276279000,0,,,0.9927451326847992,0.35238095238095235,0,,,
IMO{'7038680'}-PLSZZ-2018-02-06GBMID-2018-02-11,7038680,PLSZZ,1517889474000,2018-02-06T03:57:54Z,1518018193000,2018-02-07T15:43:13Z,GBMID,1518321474000,2018-02-11T03:57:54Z,1519081482000,2018-02-19T23:04:42Z,84,84,0,0,0,0,0,0,211,0,1,0,0,Port,7038680 AND positionreceived:>=1517889474000 AND positionreceived:<=1519081482000,0,,,,,0,,,
IMO{'7038680'}-PLSZZ-2018-04-07FRIRK-2018-04-16,7038680,PLSZZ,1523116686000,2018-04-07T15:58:06Z,1523200443000,2018-04-08T15:14:03Z,FRIRK,1523894298000,2018-04-16T15:58:18Z,1523980399000,2018-04-17T15:53:19Z,192,192,0,0,0,0,0,0,23,0,1,0,0,Port,7038680 AND positionreceived:>=1523116686000 AND positionreceived:<=1523980399000,0,,,,,0,,,
IMO{'7038680'}-SEMMA-2018-01-25DEHTU-2018-01-30,7038680,SEMMA,1516895966000,2018-01-25T15:59:26Z,1516923983000,2018-01-25T23:46:23Z,DEHTU,1517356744000,2018-01-30T23:59:04Z,1517371121000,2018-01-31T03:58:41Z,120,120,0,0,0,0,0,0,3,0,1,0,0,Port,7038680 AND positionreceived:>=1516895966000 AND positionreceived:<=1517371121000,0,,,0.9993142107194978,0.8,0,,,
IMO{'7038680'}-SEMMA-2018-03-12FRIRK-2018-03-24,7038680,SEMMA,1520869996000,2018-03-12T15:53:16Z,1520985376000,2018-03-13T23:56:16Z,FRIRK,1521906019000,2018-03-24T15:40:19Z,1521963823000,2018-03-25T07:43:43Z,255,255,0,0,0,0,0,0,16,0,1,0,0,Port,7038680 AND positionreceived:>=1520869996000 AND positionreceived:<=1521963823000,0,,,,,0,,,
IMO{'7038680'}-SEMMA-2018-03-28GBMID-2018-04-03,7038680,SEMMA,1522281288000,2018-03-28T23:54:48Z,1522511657000,2018-03-31T15:54:17Z,GBMID,1522741371000,2018-04-03T07:42:51Z,1522770472000,2018-04-03T15:47:52Z,63,63,0,0,0,0,0,0,8,0,1,0,0,Port,7038680 AND positionreceived:>=1522281288000 AND positionreceived:<=1522770472000,0,,,0.9985805009475965,0.6000000000000001,0,,,
IMO{'7038680'}-SEMMA-2018-05-01GBMID-2018-05-05,7038680,SEMMA,1525189766000,2018-05-01T15:49:26Z,1525276279000,2018-05-02T15:51:19Z,GBMID,1525492171000,2018-05-05T03:49:31Z,1525535505000,2018-05-05T15:51:45Z,59,59,0,0,0,0,0,0,12,0,1,0,0,Port,7038680 AND positionreceived:>=1525189766000 AND positionreceived:<=1525535505000,0,,,0.9985805009475965,0.6000000000000001,0,,,
IMO{'7105471'}-CNNBG-2018-06-24,7105471,CNNBG,1529855811000,2018-06-24T15:56:51Z,1529898372000,2018-06-25T03:46:12Z,,,,,,0,12,15,15,0,0,0,0,0,0,1,0,1,No destination,,0,,,,,0,,,
IMO{'7105471'}-CNNBG-2018-06-25USLGB-2018-07-11,7105471,CNNBG,1529942150000,2018-06-25T15:55:50Z,1529996989000,2018-06-26T07:09:49Z,USLGB,1531353582000,2018-07-11T23:59:42Z,1531583787000,2018-07-14T15:56:27Z,376,281,0,15,0,0,94,0,63,0,2,0,1,Port,7105471 AND positionreceived:>=1529942150000 AND positionreceived:<=1531583787000,0,,,0.9983420475961384,0.6175438596491228,0,,,
IMO{'7105471'}-CNSGH-2018-08-04USLGB-2018-08-16,7105471,CNSGH,1533397560000,2018-08-04T15:46Z,1533442543000,2018-08-05T04:15:43Z,USLGB,1534434864000,2018-08-16T15:54:24Z,1534982311000,2018-08-22T23:58:31Z,275,275,0,0,12,0,0,36,115,0,1,1,1,Anchorage,7105471 AND positionreceived:>=1533397560000 AND positionreceived:<=1534564739000,0,,,0.9868767744451578,0.504367816091954,0,,,
IMO{'7105471'}-USLGB-2018-07-11CNSGH-2018-08-03,7105471,USLGB,1531353582000,2018-07-11T23:59:42Z,1531583787000,2018-07-14T15:56:27Z,CNSGH,1533310918000,2018-08-03T15:41:58Z,1533442543000,2018-08-05T04:15:43Z,479,479,0,63,0,0,0,24,12,0,2,0,1,Anchorage,7105471 AND positionreceived:>=1531353582000 AND positionreceived:<=1533397560000,0,,,0.9984171234481147,0.9105263157894737,0,,,
IMO{'7121633'}-BNLUM-2017-12-29JPSDU-2018-01-07,7121633,BNLUM,1514518119000,2017-12-29T03:28:39Z,1514694180000,2017-12-31T04:23Z,JPSDU,1515340450000,2018-01-07T15:54:10Z,1516924566000,2018-01-25T23:56:06Z,179,167,0,48,0,0,11,0,440,0,2,0,1,Port,7121633 AND positionreceived:>=1514518119000 AND positionreceived:<=1516924566000,0,,,0.4877540171309919,0.925,0,,,
IMO{'7121633'}-BNLUM-2018-02-02JPSDU-2018-02-10,7121633,BNLUM,1517533827000,2018-02-02T01:10:27Z,1517615771000,2018-02-02T23:56:11Z,JPSDU,1518234910000,2018-02-10T03:55:10Z,1518307048000,2018-02-10T23:57:28Z,171,171,0,22,0,0,0,0,0,20,1,1,0,Berth,7121633 AND positionreceived:>=1517533827000 AND positionreceived:<=1518307048000,0,,,0.9896577192631946,0.8400000000000001,0,,,
IMO{'7121633'}-BNLUM-2018-02-17JPSDU-2018-02-26,7121633,BNLUM,1518911148000,2018-02-17T23:45:48Z,1518997904000,2018-02-18T23:51:44Z,JPSDU,1519617023000,2018-02-26T03:50:23Z,1519717965000,2018-02-27T07:52:45Z,171,171,0,24,0,0,0,0,0,28,1,1,0,Berth,7121633 AND positionreceived:>=1518911148000 AND positionreceived:<=1519717965000,0,,,0.9905083402095839,0.8947368421052633,0,,,
IMO{'7121633'}-BNLUM-2018-03-05JPSDU-2018-03-16,7121633,BNLUM,1520258684000,2018-03-05T14:04:44Z,1520581829000,2018-03-09T07:50:29Z,JPSDU,1521187021000,2018-03-16T07:57:01Z,1524124520000,2018-04-19T07:55:20Z,168,168,0,89,0,0,0,0,0,815,1,1,0,Berth,7121633 AND positionreceived:>=1520258684000 AND positionreceived:<=1524124520000,0,,,0.39441896533523585,0.6627450980392158,0,,,
IMO{'7121633'}-BNLUM-2018-04-25JPSDU-2018-05-05,7121633,BNLUM,1524697599000,2018-04-25T23:06:39Z,1525200334000,2018-05-01T18:45:34Z,JPSDU,1525492171000,2018-05-05T03:49:31Z,1525708111000,2018-05-07T15:48:31Z,81,81,0,139,0,0,0,0,0,59,1,1,0,Berth,7121633 AND positionreceived:>=1524697599000 AND positionreceived:<=1525708111000,0,,,0.7677194754725031,0.8285714285714286,0,,,
IMO{'7121633'}-JPSDU-2017-12-21BNLUM-2017-12-29,7121633,JPSDU,1513871831000,2017-12-21T15:57:11Z,1513957962000,2017-12-22T15:52:42Z,BNLUM,1514518119000,2017-12-29T03:28:39Z,1514694180000,2017-12-31T04:23Z,155,155,0,0,23,0,0,0,48,0,1,1,0,Port,7121633 AND positionreceived:>=1513871831000 AND positionreceived:<=1514694180000,0,,,0.9900476074365,0.6799999999999999,0,,,
IMO{'7121633'}-JPSDU-2018-01-07BNLUM-2018-02-02,7121633,JPSDU,1515340450000,2018-01-07T15:54:10Z,1516924566000,2018-01-25T23:56:06Z,BNLUM,1517533827000,2018-02-02T01:10:27Z,1517615771000,2018-02-02T23:56:11Z,169,169,0,0,0,0,0,0,22,0,1,0,0,Port,7121633 AND positionreceived:>=1515340450000 AND positionreceived:<=1517615771000,0,,,0.9943101440217447,0.5244444444444445,0,,,
IMO{'7121633'}-JPSDU-2018-02-10BNLUM-2018-02-17,7121633,JPSDU,1518234910000,2018-02-10T03:55:10Z,1518307048000,2018-02-10T23:57:28Z,BNLUM,1518911148000,2018-02-17T23:45:48Z,1518997904000,2018-02-18T23:51:44Z,167,167,0,0,0,0,0,0,24,0,1,0,0,Port,7121633 AND positionreceived:>=1518234910000 AND positionreceived:<=1518997904000,0,,,0.9951241247936011,0.6799999999999999,0,,,
IMO{'7121633'}-JPSDU-2018-02-26BNLUM-2018-03-05,7121633,JPSDU,1519617023000,2018-02-26T03:50:23Z,1519717965000,2018-02-27T07:52:45Z,BNLUM,1520258684000,2018-03-05T14:04:44Z,1520581829000,2018-03-09T07:50:29Z,150,150,0,0,0,0,0,0,89,0,1,0,0,Port,7121633 AND positionreceived:>=1519617023000 AND positionreceived:<=1520581829000,0,,,0.9784075863481073,0.6,0,,,
IMO{'7121633'}-JPSDU-2018-03-16BNLUM-2018-04-25,7121633,JPSDU,1521187021000,2018-03-16T07:57:01Z,1524124520000,2018-04-19T07:55:20Z,BNLUM,1524697599000,2018-04-25T23:06:39Z,1525200334000,2018-05-01T18:45:34Z,159,159,0,0,0,0,0,0,139,0,1,0,0,Port,7121633 AND positionreceived:>=1521187021000 AND positionreceived:<=1525200334000,0,,,0.9345082297427562,0.20500000000000002,0,,,
IMO{'7121633'}-JPSDU-2018-05-05JPYOK-2018-05-12,7121633,JPSDU,1525492171000,2018-05-05T03:49:31Z,1525708111000,2018-05-07T15:48:31Z,JPYOK,1526111977000,2018-05-12T07:59:37Z,1526715807000,2018-05-19T07:43:27Z,112,36,0,0,59,0,76,0,167,0,1,1,1,Port,7121633 AND positionreceived:>=1525492171000 AND positionreceived:<=1526715807000,0,,,0.5539886825874442,0.8400000000000001,0,,,
IMO{'7121633'}-JPYOK-2018-05-12,7121633,JPYOK,1526111977000,2018-05-12T07:59:37Z,1526715807000,2018-05-19T07:43:27Z,,,,,,0,96,0,167,0,0,0,0,0,0,1,0,0,No destination,,0,,,,,0,,,
IMO{'7121695'}-JPSUZ-2018-09-06KRKWA-2018-09-09,7121695,JPSUZ,1536220693000,2018-09-06T07:58:13Z,1536306445000,2018-09-07T07:47:25Z,KRKWA,1536465488000,2018-09-09T03:58:08Z,1536594374000,2018-09-10T15:46:14Z,44,44,0,23,0,0,0,0,35,0,2,0,0,Port,7121695 AND positionreceived:>=1536220693000 AND positionreceived:<=1536594374000,0,,,0.8781161454351631,1,0,,,
IMO{'7121695'}-JPSUZ-2018-09-13KRKWA-2018-09-16,7121695,JPSUZ,1536811159000,2018-09-13T03:59:19Z,1536911462000,2018-09-14T07:51:02Z,KRKWA,1537084506000,2018-09-16T07:55:06Z,1537400793000,2018-09-19T23:46:33Z,48,48,0,0,0,0,0,0,87,0,1,0,0,Port,7121695 AND positionreceived:>=1536811159000 AND positionreceived:<=1537400793000,0,,,0.8781161454351631,1,0,,,
IMO{'7121695'}-KRKWA-2018-09-09JPSUZ-2018-09-13,7121695,KRKWA,1536465488000,2018-09-09T03:58:08Z,1536594374000,2018-09-10T15:46:14Z,JPSUZ,1536811159000,2018-09-13T03:59:19Z,1536911462000,2018-09-14T07:51:02Z,60,60,0,0,0,0,0,0,27,0,1,0,0,Port,7121695 AND positionreceived:>=1536465488000 AND positionreceived:<=1536911462000,0,,,0.8347967341950301,1,0,,,
IMO{'7207530'}-EGADA-2018-03-22YEADE-2018-04-15,7207530,EGADA,1521690165000,2018-03-22T03:42:45Z,1522453426000,2018-03-30T23:43:46Z,YEADE,1523807519000,2018-04-15T15:51:59Z,1525665406000,2018-05-07T03:56:46Z,376,346,0,212,0,0,28,0,516,0,2,0,2,Port,7207530 AND positionreceived:>=1521690165000 AND positionreceived:<=1525665406000,0,,,0.6681912509779245,0.6833333333333333,0,,,
IMO{'7207530'}-SAYNB-2018-05-10YEADE-2018-05-27,7207530,SAYNB,1525996357000,2018-05-10T23:52:37Z,1526874200000,2018-05-21T03:43:20Z,YEADE,1527393479000,2018-05-27T03:57:59Z,1533972778000,2018-08-11T07:32:58Z,144,144,0,243,0,0,0,1139,687,0,2,0,1,Anchorage,7207530 AND positionreceived:>=1525996357000 AND positionreceived:<=1531497045000,0,,,0.9328269474206418,0.92,0,,,
IMO{'7207530'}-YEADE-2017-07-08,7207530,YEADE,1499540665000,2017-07-08T19:04:25Z,1499838118000,2017-07-12T05:41:58Z,,,,,,0,678,1239,0,1239,0,0,0,0,0,0,1,1,No destination,,0,,,,,0,,,
IMO{'7207530'}-YEADE-2017-08-09YEADE-2017-09-30,7207530,YEADE,1502281325000,2017-08-09T12:22:05Z,1506744364000,2017-09-30T04:06:04Z,YEADE,1506785574000,2017-09-30T15:32:54Z,1506959206000,2017-10-02T15:46:46Z,11,11,0,0,0,0,0,0,48,0,1,0,0,Port,7207530 AND positionreceived:>=1502281325000 AND positionreceived:<=1506959206000,0,,,,,0,,,
IMO{'7207530'}-YEADE-2017-09-30EGADA-2018-03-22,7207530,YEADE,1506785574000,2017-09-30T15:32:54Z,1506959206000,2017-10-02T15:46:46Z,EGADA,1521690165000,2018-03-22T03:42:45Z,1522453426000,2018-03-30T23:43:46Z,4091,172,0,48,0,0,3919,0,212,0,2,0,1,Port,7207530 AND positionreceived:>=1506785574000 AND positionreceived:<=1522453426000,0,,,0.6941418784290928,0.4222222222222222,0,,,
IMO{'7207530'}-YEADE-2018-04-15SAYNB-2018-05-10,7207530,YEADE,1523807519000,2018-04-15T15:51:59Z,1525665406000,2018-05-07T03:56:46Z,SAYNB,1525996357000,2018-05-10T23:52:37Z,1526874200000,2018-05-21T03:43:20Z,91,91,0,0,0,0,0,0,243,0,1,0,0,Port,7207530 AND positionreceived:>=1523807519000 AND positionreceived:<=1526874200000,0,,,0.6878250733995863,1,0,,,
IMO{'7207530'}-YEADE-2018-07-13SAYNB-2018-08-15,7207530,YEADE,1531497045000,2018-07-13T15:50:45Z,1533972778000,2018-08-11T07:32:58Z,SAYNB,1534347668000,2018-08-15T15:41:08Z,1535298252000,2018-08-26T15:44:12Z,104,95,0,0,687,0,7,0,264,0,1,1,1,Port,7207530 AND positionreceived:>=1531497045000 AND positionreceived:<=1535298252000,0,,,0.27953536228546755,0.9500000000000001,0,,,
IMO{'7222607'}-IDANR-2017-09-05IDPDG-2017-09-08,7222607,IDANR,1504622900000,2017-09-05T14:48:20Z,1504711188000,2017-09-06T15:19:48Z,IDPDG,1504856739000,2017-09-08T07:45:39Z,1505080010000,2017-09-10T21:46:50Z,40,40,0,24,0,0,0,0,62,0,2,0,0,Port,7222607 AND positionreceived:>=1504622900000 AND positionreceived:<=1505080010000,0,,,0.9258669024936549,1,0,,,
